Round,SecondsIntoRound,SecondsLastRoundAction,cmTotHitsR-X1,cmTotHitsL-X1,cmTotHitsM-X1,Hits-Recvd-X1,Hits-Lnd-X1,Hits-Mssd-X1,cmTotHitsR-X2,cmTotHitsL-X2,cmTotHitsM-X2,Hits-Recvd-X2,Hits-Lnd-X2,Hits-Mssd-X2,Time,FighterActionReactions.X1,FightersActionsReactions.X2,Notes
1,,,,,,,,,,,,,,,5:00,,,Zarah
1,,,,,,,,,,,,,,,4:59,,,Zarah
1,,,,,,,,,,,,,,,4:58,,,Zarah
1,,,,,,,,,,,,,,,4:57,,,Zarah
1,,,,,,,,,,,,,,,4:56,,,Zarah
1,,,,,,,,,,,,,,,4:55,missed L jab,,Zarah
1,,,,,,,,,,,,,,,4:54,,missed R cross,Zarah
1,,,,,,,,,,,,,,,4:53,,,Zarah
1,,,,,,,,,,,,,,,4:52,,,Zarah
1,,,,,,,,,,,,,,,4:51,,,Zarah
1,,,,,,,,,,,,,,,4:50,,missed R cross,Zarah
1,,,,,,,,,,,,,,,4:49,,,Zarah
1,,,,,,,,,,,,,,,4:48,"missed R cross, missed L jab",,Zarah
1,,,,,,,,,,,,,,,4:47,,,Zarah
1,,,,,,,,,,,,,,,4:46,missed L jab,,Zarah
1,,,,,,,,,,,,,,,4:45,,,Zarah
1,,,,,,,,,,,,,,,4:44,,,Zarah
1,,,,,,,,,,,,,,,4:43,,,Zarah
1,,,,,,,,,,,,,,,4:42,,,Zarah
1,,,,,,,,,,,,,,,4:41,,,Zarah
1,,,,,,,,,,,,,,,4:40,missed R cross ,missed L cross,Zarah
1,,,,,,,,,,,,,,,4:39,,missed L hook,Zarah
1,,,,,,,,,,,,,,,4:38,,,Zarah
1,,,,,,,,,,,,,,,4:37,,,Zarah
1,,,,,,,,,,,,,,,4:36,missed L mt kick to low leg,,Zarah
1,,,,,,,,,,,,,,,4:35,,,Zarah
1,,,,,,,,,,,,,,,4:34,,,Zarah
1,,,,,,,,,,,,,,,4:33,,,Zarah
1,,,,,,,,,,,,,,,4:32,,misses L jab,Zarah
1,,,,,,,,,,,,,,,4:31,misses R cross,,Zarah
1,,,,,,,,,,,,,,,4:30,,,Zarah
1,,,,,,,,,,,,,,,4:29,,missed L jab,Zarah
1,,,,,,,,,,,,,,,4:28,,,Zarah
1,,,,,,,,,,,,,,,4:27,,,Zarah
1,,,,,,,,,,,,,,,4:26,,,Zarah
1,,,,,,,,,,,,,,,4:25,,,Zarah
1,,,,,,,,,,,,,,,4:24,,,Zarah
1,,,,,,,,,,,,,,,4:23,,,Zarah
1,,,,,,,,,,,,,,,4:22,misses L jab,misses L jab,Zarah
1,,,,,,,,,,,,,,,4:21,lands R push kick to upper body,,Zarah
1,,,,,,,,,,,,,,,4:20,,,Zarah
1,,,,,,,,,,,,,,,4:19,lands L mt kick to inside leg,,Zarah
1,,,,,,,,,,,,,,,4:18,misses L jab to face,missed L hook to face,Zarah
1,,,,,,,,,,,,,,,4:17,,,Zarah
1,,,,,,,,,,,,,,,4:16,,,Zarah
1,,,,,,,,,,,,,,,4:15,,,Zarah
1,,,,,,,,,,,,,,,4:14,missed R cross,,Zarah
1,,,,,,,,,,,,,,,4:13,misses attempted clinch,,Zarah
1,,,,,,,,,,,,,,,4:12,,misses L hook to face,Zarah
1,,,,,,,,,,,,,,,4:11,,,Zarah
1,,,,,,,,,,,,,,,4:10,,,Zarah
1,,,,,,,,,,,,,,,4:09,,,Zarah
1,,,,,,,,,,,,,,,4:08,misses L hook,,Zarah
1,,,,,,,,,,,,,,,4:07,,,Zarah
1,,,,,,,,,,,,,,,4:06,,,Zarah
1,,,,,,,,,,,,,,,4:05,,,Zarah
1,,,,,,,,,,,,,,,4:04,,,Zarah
1,,,,,,,,,,,,,,,4:03,,,Zarah
1,,,,,,,,,,,,,,,4:02,,landed jab to face,Zarah
1,,,,,,,,,,,,,,,4:01,,,Zarah
1,,,,,,,,,,,,,,,4:00,,,Zarah
1,,,,,,,,,,,,,,,3:59,,,Zarah
1,,,,,,,,,,,,,,,3:58,,,Zarah
1,,,,,,,,,,,,,,,3:57,,,Zarah
1,,,,,,,,,,,,,,,3:56,misses L jab to face,,Zarah
1,,,,,,,,,,,,,,,3:55,,,Zarah
1,,,,,,,,,,,,,,,3:54,,,Zarah
1,,,,,,,,,,,,,,,3:53,,,Zarah
1,,,,,,,,,,,,,,,3:52,,,Zarah
1,,,,,,,,,,,,,,,3:51,misses L mt kick to upper body and caught in L foot hold,holding L foot hold starts while pushing back into cage,Zarah
1,,,,,,,,,,,,,,,3:50,breaks L foot hold,loses L foot hold,Zarah
1,,,,,,,,,,,,,,,3:49,lands L jab to body,,Zarah
1,,,,,,,,,,,,,,,3:48,,,Zarah
1,,,,,,,,,,,,,,,3:47,,lands L jab to body,Zarah
1,,,,,,,,,,,,,,,3:46,misses body takedown,,Zarah
1,,,,,,,,,,,,,,,3:45,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:44,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:43,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:42,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:41,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:40,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:39,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:38,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:37,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:36,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:35,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:34,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:33,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:32,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:31,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:30,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:29,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:28,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:27,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:26,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:25,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:24,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:23,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:22,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:21,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:20,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:19,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:18,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:17,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:16,holding upper body hold starts and caught in L arm hold,caught in upper body hold and holding L arm hold starts,Zarah
1,,,,,,,,,,,,,,,3:15,breaks L arm hold and caught in R arm hold while holding upper body continues,loses L arm hold and holding R arm hold starts while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:14,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:13,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:12,lands L knee to back of L leg while caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:11,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:10,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:09,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:08,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:07,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:06,caught in R arm hold while holding upper body hold,holding R arm hold while caught in upper body hold,Zarah
1,,,,,,,,,,,,,,,3:05,lands judo type takedown while caught in R arm hold and while holding upper body,,Zarah
1,,,,,,,,,,,,,,,3:04,mount attempt and holding full mount hold starts,on side preventing full mount and passing while caught in full mount hold and holding R arm hold continues,Zarah
1,,,,,,,,,,,,,,,3:03,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,3:02,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,3:01,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,3:00,lands L hook to head while caught in R arm hold and holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:59,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:58,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:57,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:56,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:55,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:54,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:53,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:52,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:51,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:50,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:49,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:48,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:47,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:46,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:45,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:44,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:43,caught in R arm hold while holding full mount hold,holding R arm while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:42,breaks R arm hold while holding full mount hold,loses R arm hold while caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:41,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:40,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:39,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:38,lands elbow to face holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:37,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:36,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:35,lands R hook to face holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:34,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:33,caught in body hold and holding full mount hold continues,caught in full mount hold and holding body hold starts,Zarah
1,,,,,,,,,,,,,,,2:32,breaks body hold and holding full mount hold continues,caught in full mount hold and loses body hold,Zarah
1,,,,,,,,,,,,,,,2:31,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:30,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:29,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:28,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:27,caught in body hold and holding full mount hold continues,caught in full mount hold and holding body hold starts,Zarah
1,,,,,,,,,,,,,,,2:26,caught in body hold and holding full mount hold continues,caught in full mount hold and holding body hold starts,Zarah
1,,,,,,,,,,,,,,,2:25,breaks body hold and lands L elbow to face and holding full mount hold continues,caught in full mount hold and loses body hold,Zarah
1,,,,,,,,,,,,,,,2:24,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:23,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:22,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:21,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:20,lands L cross to face and holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:19,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:18,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:17,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:16,"holding full mount hold continues and lands R elbow to face, lands R elbow to face ",caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:15,lands R elbow to face and holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:14,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:13,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:12,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:11,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:10,lands L elbow to face and holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:09,lands L elbow to face and holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:08,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:07,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:06,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:05,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:04,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:03,lands L cross to face and holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:02,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:01,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,2:00,loses full mount hold and holding side mount hold starts,breaks full mount hold and caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:59,holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:58,holding back mount hold starts and loses side mount hold,caught in back mount hold,Zarah
1,,,,,,,,,,,,,,,1:57,holding back mount hold continues,caught in back mount hold,Zarah
1,,,,,,,,,,,,,,,1:56,holding back mount hold continues,caught in back mount hold,Zarah
1,,,,,,,,,,,,,,,1:55,misses L hook to face holding back mount hold continues,caught in back mount hold,Zarah
1,,,,,,,,,,,,,,,1:54,loses back mount hold and holding full mount hold starts,breaks back mount hold and caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:53,holding full mount hold on top and caught in upper body hold,caught in full mount hold and holding body hold starts,Zarah
1,,,,,,,,,,,,,,,1:52,holding full mount hold on top and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:51,lands R hook to face holding full mount hold continues and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:50,lands R hook to face holding full mount hold continues and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:49,lands L elbow to face holding full mount hold continues and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:48,lands L elbow to face holding full mount hold continues and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:47,holding full mount hold continues and caught in upper body hold,caught in full mount hold and holding upper body hold continues,Zarah
1,,,,,,,,,,,,,,,1:46,loses full mount hold and holding side control mount starts and breaks upper body hold,breaks full mount hold and caught in side mount hold and loses upper body hold,Zarah
1,,,,,,,,,,,,,,,1:45,holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:44,holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:43,lands L hammer to face holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:42,holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:41,holding side mount hold continues,caught in side mount hold,Zarah
1,,,,,,,,,,,,,,,1:40,loses side mount hold and holding full mount hold starts,breaks side mount hold and caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:39,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:38,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:37,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:36,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:35,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:34,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:33,holding full mount hold continues,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:32,holding full mount hold lands R hook to face,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:31,holding full mount hold lands R hook to face,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:30,holding full mount hold,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:29,holding full mount hold lands L hook to face,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:28,holding full mount hold lands L hook to face,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:27,holding full mount hold,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:26,holding full mount hold,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:25,holding full mount hold misses L elbow to face,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:24,"holding full mount hold misses L elbow to face, misses L elbow to face",caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,1:23,TKO referree stoppage,caught in full mount hold,Zarah
1,,,,,,,,,,,,,,,5:00,,,Anderson
1,,,,,,,,,,,,,,,4:59,,,Anderson
1,,,,,,,,,,,,,,,4:58,,,Anderson
1,,,,,,,,,,,,,,,4:57,,"misses L jab, misses L jab",Anderson
1,,,,,,,,,,,,,,,4:56,,,Anderson
1,,,,,,,,,,,,,,,4:55,,,Anderson
1,,,,,,,,,,,,,,,4:54,,,Anderson
1,,,,,,,,,,,,,,,4:53,testing L push kick,,Anderson
1,,,,,,,,,,,,,,,4:52,testing L mt kick to low leg,,Anderson
1,,,,,,,,,,,,,,,4:51,misses L push kick,misses single leg takedown with L leg catch pulling up to throw off balance,Anderson
1,,,,,,,,,,,,,,,4:50,,,Anderson
1,,,,,,,,,,,,,,,4:49,,,Anderson
1,,,,,,,,,,,,,,,4:48,lands R cross,misses L knee to body,Anderson
1,,,,,,,,,,,,,,,4:47,,,Anderson
1,,,,,,,,,,,,,,,4:46,,,Anderson
1,,,,,,,,,,,,,,,4:45,,,Anderson
1,,,,,,,,,,,,,,,4:44,,,Anderson
1,,,,,,,,,,,,,,,4:43,,,Anderson
1,,,,,,,,,,,,,,,4:42,"misses L mt kick to face, misses R cross",,Anderson
1,,,,,,,,,,,,,,,4:41,,,Anderson
1,,,,,,,,,,,,,,,4:40,,,Anderson
1,,,,,,,,,,,,,,,4:39,,,Anderson
1,,,,,,,,,,,,,,,4:38,misses R push kick,"misses R cross, misses L cross",Anderson
1,,,,,,,,,,,,,,,4:37,,,Anderson
1,,,,,,,,,,,,,,,4:36,,,Anderson
1,,,,,,,,,,,,,,,4:35,misses upper body takedown and holding upper body hold starts,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:34,lands L knee to body holding upper body hold continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:33,holding upper body hold continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:32,holding upper body hold continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:31,holding upper body hold continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:30,holding upper body hold continues,caught in upper body hold,Anderson
1,,,,,,,,,,,,,,,4:29,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:28,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:27,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:26,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:25,pushes against cage holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:24,"lands R knee to L leg holding upper body hold continues and caught in R arm hold, lands L knee to inner leg ",caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:23,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:22,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:21,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:20,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:19,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:18,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:17,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:16,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:15,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:14,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:13,"lands R knee to inner leg holding upper body hold continues and caught in R arm hold, lands L knee to inner leg",caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:12,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:11,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:10,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:09,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:08,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:07,lands R knee to inner leg and holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:06,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:05,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:04,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:03,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:02,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:01,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,4:00,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:59,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:58,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:57,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:56,lands R knee to outer leg and holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:55,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:54,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:53,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:52,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:51,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:50,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:49,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:48,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
1,,,,,,,,,,,,,,,3:47,holding upper body hold continues and caught in R arm hold,caught in upper body hold and holding R arm,Anderson
